"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1402",2020-03-14 11:30:00,0.798372845293197,2.09577695287411,5.22421627159642,23.25,24,302
"1403",2020-03-14 11:40:00,0.814412625010325,2.14407441801095,5.77902295976449,23.2,24,302
"1404",2020-03-14 11:50:00,0.831101575550564,2.19044043913733,5.5095655830008,23.2,24,303
"1405",2020-03-14 12:00:00,0.817572848478002,2.16529894531367,5.9253850598161,23.2,24,303
"1406",2020-03-14 12:10:00,0.834954268236046,2.17687398169617,5.98463155248389,23.2,23.5,303.5
"1407",2020-03-14 12:20:00,0.842682586755581,2.27040774343214,5.64912220765223,23.15,23,304.5
"1408",2020-03-14 12:30:00,0.841909648119565,2.28705395492277,5.67768628321418,23.2,23,304.5
"1409",2020-03-14 12:40:00,0.848798643911159,2.23975003920925,5.98195935760469,23.2,23,303
"1410",2020-03-14 12:50:00,0.865300340971109,2.31560587744147,5.65260781741193,23.15,23,302.5
"1411",2020-03-14 13:00:00,0.868736601239259,2.26872014845487,5.56400956417569,23.15,23,302.5
"1412",2020-03-14 13:10:00,0.856910978257751,2.21044345846897,5.51765073826112,23.2,23,302.5
"1413",2020-03-14 13:20:00,0.855867240325259,2.17778718882516,5.55650165304524,23.1,23,303
"1414",2020-03-14 13:30:00,0.850553868794418,2.09441021857861,5.06195837233805,23.2,23,304
"1415",2020-03-14 13:40:00,0.836758766336522,2.09932457366414,5.62105340674011,23.1,23,303.5
"1416",2020-03-14 13:50:00,0.835337572169357,2.1185482981656,4.97287674324747,23.1,23,305.5
"1417",2020-03-14 14:00:00,0.8338422139286,2.076408256296,5.08566893430507,23.05,23,304.5
"1418",2020-03-14 14:10:00,0.832722786435914,2.07399852138653,5.10113599550258,23.05,23,303.5
"1419",2020-03-14 14:20:00,0.831802384095123,2.1446901806775,5.3505956158634,23,22.5,304.5
"1420",2020-03-14 14:30:00,0.819598211613544,2.06797063735649,5.44668510157658,23.1,22,305
"1421",2020-03-14 14:40:00,0.81042012147785,2.02266393955072,5.18089791845133,23,22,305
"1422",2020-03-14 14:50:00,0.818476877262608,2.07588145492308,5.09110106496781,23,22,306
"1423",2020-03-14 15:00:00,0.79595454223398,1.92690899304917,4.96596433123655,22.95,22,305.5
"1424",2020-03-14 15:10:00,0.794294609413738,2.01428027198734,4.92223910539017,23,22,305
"1425",2020-03-14 15:20:00,0.798686078541963,1.86383485110093,4.77179368450376,23,22,305.5
"1426",2020-03-14 15:30:00,0.795748601542828,1.89702598177188,5.02546530049418,23,22,306.5
"1427",2020-03-14 15:40:00,0.798710842274454,1.85611777033269,4.62702116691531,23.05,22,307.5
"1428",2020-03-14 15:50:00,0.787524042231946,1.83525366466427,4.65382851753218,23.15,22,308
"1429",2020-03-14 16:00:00,0.785072483564824,1.84441487274825,4.7166201139371,23.35,21.5,307
"1430",2020-03-14 16:10:00,0.786157943555858,1.83066179744621,4.62540092217147,23.4,21,307
"1431",2020-03-14 16:20:00,0.796840926223567,1.90908591949532,4.55485174332904,23.4,21,307
"1432",2020-03-14 16:30:00,0.806749190520892,1.94738094696199,5.25458822675415,23.4,21,306.5
"1433",2020-03-14 16:40:00,0.818245257547003,1.94210301756985,4.51040272493997,23.35,21,306.5
"1434",2020-03-14 16:50:00,0.819810025428111,1.99205431358053,5.44823489426422,23.4,21,306.5
"1435",2020-03-14 17:00:00,0.850040110331935,2.06034846727962,5.62378982460522,23.5,21,307
"1436",2020-03-14 17:10:00,0.837988461085692,2.02120036228082,5.39991482650091,23.45,21,307
"1437",2020-03-14 17:20:00,0.845868362123826,2.03424149298611,4.99583071470989,23.3,21,307.5
"1438",2020-03-14 17:30:00,0.840527608108496,2.04438442797224,5.58994898919085,23.15,21,307.5
