"","ID_10m","PM1","PM25","PM10","TempC","RH"
"1",2020-04-27 21:00:00,0.311338009636761,0.593915333913459,1.09446562490903,20.35,41
"2",2020-04-27 21:10:00,0.295795386002941,0.555792330485839,1.03846582537442,20.3,41
"3",2020-04-27 21:20:00,0.288370537617924,0.554819019184765,0.983862125752396,20.3,41
"4",2020-04-27 21:30:00,0.282550297739082,0.537386012554826,0.936634458944149,20.3,41
"5",2020-04-27 21:40:00,0.327727303758984,0.699335839794095,1.32502370353856,20.3,41
"6",2020-04-27 21:50:00,0.328066800802066,0.664837036583884,1.2666891721857,20.3,41
"7",2020-04-27 22:00:00,0.325418657761612,0.606060520913127,0.915924986767527,20.3,41
"8",2020-04-27 22:10:00,0.328405535101846,0.593563709251899,0.796167398464391,20.3,41
"9",2020-04-27 22:20:00,0.315095842480429,0.613156855758591,0.863432001256375,20.3,40
"10",2020-04-27 22:30:00,0.324311256188298,0.646888110385443,0.819697139419627,20.3,40
"11",2020-04-27 22:40:00,0.33813577511282,0.663938397851936,0.830788494850458,20.3,40
"12",2020-04-27 22:50:00,0.305773568436151,0.616092502173804,0.824655123421958,20.3,40
"13",2020-04-27 23:00:00,0.297970857020035,0.601838253673745,0.864031263242852,20.3,40
"14",2020-04-27 23:10:00,0.318161155256739,0.669124772623232,0.764467685193816,20.3,40
"15",2020-04-27 23:20:00,0.29429545130238,0.587195234913388,0.640825623234341,20.3,40.5
"16",2020-04-27 23:30:00,0.29867191981236,0.618668159175928,0.737846799889158,20.3,41
"17",2020-04-27 23:40:00,0.294454254457558,0.610579571570759,0.741676076355313,20.3,41
"18",2020-04-27 23:50:00,0.294595209419502,0.586849839322115,0.72390527614233,20.3,41
"19",2020-04-28 00:00:00,0.307401008391789,0.628687555172145,0.807455516241991,20.3,41
"20",2020-04-28 00:10:00,0.321937522762611,0.653546528877276,0.778684101626168,20.3,41
"21",2020-04-28 00:20:00,0.347906567642607,0.68983803309158,0.791139877697826,20.3,41.5
"22",2020-04-28 00:30:00,0.363373094919807,0.704659406660386,0.794043387195309,20.3,42
"23",2020-04-28 00:40:00,0.359281866979461,0.708955176929166,0.798339157464089,20.3,42
"24",2020-04-28 00:50:00,0.354215420879791,0.710340267913438,0.817601044555345,20.3,41.5
"25",2020-04-28 01:00:00,0.364805781086034,0.74931739128903,0.880413896073584,20.3,41
"26",2020-04-28 01:10:00,0.362281227885049,0.737760686170525,0.886733987062063,20.3,41
"27",2020-04-28 01:20:00,0.356693853535869,0.763785843532665,0.841251959996265,20.3,41
"28",2020-04-28 01:30:00,0.519412907393757,1.5994002152458,2.56474720502296,20.85,40
"29",2020-04-28 01:40:00,0.783015924228288,2.84750779109001,5.20724487721198,20.75,40.5
"30",2020-04-28 01:50:00,1.23552162491593,4.93418783514039,9.08160453196081,20.45,40.5
"31",2020-04-28 02:00:00,1.37529911460242,5.46557362582221,10.2029245941731,20.3,41
"32",2020-04-28 02:10:00,1.47224963580283,5.89413315313729,10.863882470879,20.05,41
"33",2020-04-28 02:20:00,1.51678540352995,5.95931383953302,10.7622130602762,20.1,41
"34",2020-04-28 02:30:00,1.4769107346878,5.78266658451129,10.5915247372901,20,41
"35",2020-04-28 02:40:00,1.49840534939325,5.86157987926383,10.8492059931125,19.8,41
"36",2020-04-28 02:50:00,1.5254382432041,6.0660300428831,10.6424898462712,19.75,41
"37",2020-04-28 03:00:00,1.53877104694752,6.06258885020827,11.1455578766276,19.65,41.5
"38",2020-04-28 03:10:00,1.62807422754214,6.18737548476458,11.4312356761467,19.6,41.5
"39",2020-04-28 03:20:00,1.75187949114316,6.86665809129308,13.0281938161671,19.55,42
"40",2020-04-28 03:30:00,1.803981316465,7.1129511828416,12.6607169080425,19.5,42.5
"41",2020-04-28 03:40:00,1.83148294145882,7.10496935387374,13.0221888652856,19.6,42
"42",2020-04-28 03:50:00,1.86503032410069,7.29077301169665,13.6072409694979,19.55,42
"43",2020-04-28 04:00:00,1.93527346490615,7.7693984499157,14.2765522328581,19.3,43
"44",2020-04-28 04:10:00,2.06020893610517,8.43432757504074,15.3943601926934,19.05,44.5
"45",2020-04-28 04:20:00,2.17708330388262,9.08990528932742,17.0033670326859,18.8,46
"46",2020-04-28 04:30:00,2.32873218114865,9.40542320852561,17.849229903058,18.9,46
"47",2020-04-28 04:40:00,2.45730649723645,9.74109186500797,18.7092845786786,18.8,46
"48",2020-04-28 04:50:00,2.53070627661608,10.0906174315804,20.4412823775244,18.55,47
"49",2020-04-28 05:00:00,2.47349226602131,10.5998483769558,22.7501107976696,18.45,47
"50",2020-04-28 05:10:00,2.47053134737807,10.6426933716085,22.6141878312525,18.45,47
"51",2020-04-28 05:20:00,2.44093652594451,10.7079361453089,22.977377206736,18.3,47
"52",2020-04-28 05:30:00,2.45189313005891,10.9266322435263,23.8992272851614,18.1,48
"53",2020-04-28 05:40:00,2.43789778205984,11.0584416336243,24.6805602671466,18,48
"54",2020-04-28 05:50:00,2.46239849523669,11.1700380974344,25.5131875072717,17.9,48
"55",2020-04-28 06:00:00,2.41784856590896,10.8532333031643,24.4038447522586,17.9,48
"56",2020-04-28 06:10:00,2.44238100920712,11.0080867955581,24.4335606719035,17.9,48
"57",2020-04-28 06:20:00,2.45882354281172,10.8742085151068,24.1924216148104,17.95,48
"58",2020-04-28 06:30:00,2.48683951103789,10.7609358211946,23.6739415424732,17.9,48
"59",2020-04-28 06:40:00,2.62020988072531,10.8981771131324,23.9065257469816,17.7,48.5
