"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1090",2020-09-16 11:40:00,93.9172199722554,123.952350866551,127.748190573268,25.8,49,501
"1091",2020-09-16 11:50:00,93.3631596029821,123.324742974521,126.763046759098,25.75,49,501
"1092",2020-09-16 12:00:00,91.8643909081052,120.63050445799,124.056890378495,25.6,50,500
"1093",2020-09-16 12:10:00,89.8575584939258,117.568200576877,121.14951873031,25.85,49,498
"1094",2020-09-16 12:20:00,84.2294659072382,108.545309176619,111.739296747734,25.5,50,496
"1095",2020-09-16 12:30:00,69.7393389652049,88.3481525301297,90.73768427643,25.3,50,500
"1096",2020-09-16 12:40:00,58.7384332706977,73.5743879489328,75.207135326704,25.3,50.5,500
"1097",2020-09-16 12:50:00,50.4309915777499,62.3114971178307,63.6522568258545,25.25,50.5,500
"1098",2020-09-16 13:00:00,44.0750647224796,54.3246216877397,55.7368885801915,25.45,50,499.5
"1099",2020-09-16 13:10:00,39.0972727597042,47.9023305718694,48.8021293092543,25.5,50,498.5
"1100",2020-09-16 13:20:00,35.0714731176546,42.7449313252962,43.6506889947168,25.45,50,497.5
"1101",2020-09-16 13:30:00,32.0667817296619,39.075086463949,40.0463923857618,25.4,50,499
"1102",2020-09-16 13:40:00,29.3783063489608,35.864681733157,36.6572196939,25.5,50,498.5
"1103",2020-09-16 13:50:00,27.3400773611232,33.3451680788572,34.2688025443848,25.55,49.5,498.5
"1104",2020-09-16 14:00:00,26.0545931515958,31.8454928381429,32.5605646824223,25.5,49,497.5
"1105",2020-09-16 14:10:00,25.0915704440536,30.6186022638675,31.3634687683252,25.45,50,498
"1106",2020-09-16 14:20:00,24.3906613699278,29.9576927196621,30.6608466998702,25.5,49.5,498.5
"1107",2020-09-16 14:30:00,23.6097588039871,28.9419542038659,29.6927796403593,25.45,49,501
"1108",2020-09-16 14:40:00,23.0892941498562,28.3253616471843,29.0642692196063,25.45,49.5,501.5
"1109",2020-09-16 14:50:00,22.7663777731912,27.9095431365105,28.5888613885759,25.45,49.5,502.5
"1110",2020-09-16 15:00:00,21.9230783559285,26.7972146228473,27.5063275350911,25.4,50,504.5
"1111",2020-09-16 15:10:00,21.9581630731174,26.9748783095914,27.5648125811219,25.4,49,505.5
"1112",2020-09-16 15:20:00,21.7991962586523,26.6133332306905,27.3879943953265,25.4,49,507
"1113",2020-09-16 15:30:00,22.114731085327,27.2578964486463,28.2470791665661,25.4,49,509
"1114",2020-09-16 15:40:00,21.6652322458541,26.6542058728671,27.6672243189296,25.45,49,507.5
"1115",2020-09-16 15:50:00,22.20869953447,27.4008965796272,28.461586481975,25.5,49,508
"1116",2020-09-16 16:00:00,21.9093964445764,26.9493372145526,27.8253002237948,25.5,49,509
"1117",2020-09-16 16:10:00,21.7242279485246,26.9596502921443,27.8832847576718,25.5,49,510.5
"1118",2020-09-16 16:20:00,22.1349849709302,27.3949231554688,28.3006808248894,25.6,49,510.5
"1119",2020-09-16 16:30:00,21.6445765979297,26.7258072052431,27.5243040980218,25.65,49,512
"1120",2020-09-16 16:40:00,21.4234884350227,26.4073008323685,27.1342905407192,25.6,49,511
