"","ID_10m","PM1","PM25","PM10","TempC","RH"
"1",2020-05-05 21:00:00,0.853022665460133,1.31624302808723,17.5245381650866,24.1,33
"2",2020-05-05 21:10:00,0.826623433358619,1.18597404893424,10.5891688012081,24.05,33
"3",2020-05-05 21:20:00,0.795766678559051,1.03189293583136,3.86834458480625,23.95,33
"4",2020-05-05 21:30:00,0.785694500726435,1.03923990812539,3.45260738256831,23.85,33
"5",2020-05-05 21:40:00,0.747261798094009,0.971775288615221,3.21233373402396,24,33
"6",2020-05-05 21:50:00,0.752947591753738,0.964558008107065,2.70456616252023,24,33
"7",2020-05-05 22:00:00,0.751632444330128,0.934856097514106,1.56650289329423,24.1,33
"8",2020-05-05 22:10:00,0.746428246790375,0.957393509435307,1.44602593635955,24.2,33
"9",2020-05-05 22:20:00,0.733446737186415,0.926347695996307,1.34347293849261,24.45,33
"10",2020-05-05 22:30:00,0.729131084742266,0.940741501095593,1.23868810287867,24.55,32
"11",2020-05-05 22:40:00,0.736603299486248,1.03208369793083,5.5608720450336,24.55,32
"12",2020-05-05 22:50:00,0.71823153382675,0.975002709767677,3.25131474739038,24.8,32
"13",2020-05-05 23:00:00,0.697274881971192,0.930175370701531,2.06833138951288,24.9,31
"14",2020-05-05 23:10:00,0.653772199195136,0.892479071301023,2.84700877899801,25.05,31
"15",2020-05-05 23:20:00,0.623285044374246,0.880056220315173,6.886659712262,25,31
"16",2020-05-05 23:30:00,0.612070963546354,0.829487763275229,4.04731106253246,25.2,31
"17",2020-05-05 23:40:00,0.602739460308139,0.781447037533357,2.05665849316492,24.95,31
"18",2020-05-05 23:50:00,0.60089494360916,0.787989519043504,1.23490942171812,24.9,31.5
"19",2020-05-06 00:00:00,0.614521759470175,0.805487257154884,1.56823055771956,25.1,31
"20",2020-05-06 00:10:00,0.631626227135784,0.812269265486185,1.24131237205382,25.25,31
"21",2020-05-06 00:20:00,0.669484914584982,0.852063414060566,1.02487244309475,25,32
"22",2020-05-06 00:30:00,0.718065688008431,0.903869956025986,1.07667898506017,25,32
"23",2020-05-06 00:40:00,0.732665510073199,0.924921315174697,1.19307325677947,25.45,31.5
"24",2020-05-06 00:50:00,0.712067525542344,0.907549099185813,1.24720822521852,26.1,30.5
"25",2020-05-06 01:00:00,0.671245504096122,0.860920694364043,1.18866195632543,26.35,30
"26",2020-05-06 01:10:00,0.686593526489191,0.881429946424267,1.01848538324448,26.15,31
"27",2020-05-06 01:20:00,0.708424434715857,0.896164163858595,0.949794552179548,25.9,31
"28",2020-05-06 01:30:00,0.687074512414527,0.904491312143403,1.6016863603158,25.9,31
"29",2020-05-06 01:40:00,0.640853209117045,0.837625090177303,1.39180576949383,26,31
"30",2020-05-06 01:50:00,0.640957171028912,0.876438274592828,1.62726371108618,26.2,31
"31",2020-05-06 02:00:00,0.642469284197505,0.867627928427112,1.26091744278077,30.25,25.5
"32",2020-05-06 02:10:00,0.641347390501481,0.861989958772328,1.30295092941128,31,25
"33",2020-05-06 02:20:00,0.657805000998658,0.896511873104545,1.23021206710159,29.95,26
"34",2020-05-06 02:30:00,0.652932723918535,0.892284749732816,1.25577960390817,27,29.5
"35",2020-05-06 02:40:00,0.660584488435469,0.851549986120179,1.38189493729406,26.25,30.5
"36",2020-05-06 02:50:00,0.658086300727907,0.864535487414079,1.00754985626996,25.8,31
"37",2020-05-06 03:00:00,0.663352178775898,0.906575126840545,1.12705561216002,25.65,31
"38",2020-05-06 03:10:00,0.66414655049866,0.906724344854913,1.6992623055979,25.7,31
"39",2020-05-06 03:20:00,0.685823867649368,0.907111589628609,1.61026556983667,25.4,32
"40",2020-05-06 03:30:00,0.721780044483967,1.02564744113768,2.30085889676925,25.35,32
"41",2020-05-06 03:40:00,0.742371927068419,1.10043223522725,1.84529873968494,25.5,32
"42",2020-05-06 03:50:00,0.751722753136915,1.1375246707567,1.79300719467947,25.35,32
"43",2020-05-06 04:00:00,0.779037658570756,1.20677456723617,2.27938233365525,25.45,32
"44",2020-05-06 04:10:00,0.76979875236923,1.21495481116129,1.80488908269178,25.55,32
"45",2020-05-06 04:20:00,0.776257535514528,1.2194781331814,2.05372861817402,25.45,32
"46",2020-05-06 04:30:00,0.774527354036304,1.17774842178273,1.74980589720624,25.6,32
"47",2020-05-06 04:40:00,0.778522196648235,1.19658179968773,1.82226966343219,25.65,32
"48",2020-05-06 04:50:00,0.782962074551269,1.20424744613274,1.8299353098772,25.7,32
"49",2020-05-06 05:00:00,0.7848503727157,1.19710359237965,1.67381815523257,25.6,32
"50",2020-05-06 05:10:00,0.784541487103748,1.1961495530593,1.64306945573392,25.55,32
"51",2020-05-06 05:20:00,0.774271936729722,1.20136369168674,1.73170864286062,25.45,32
"52",2020-05-06 05:30:00,0.778430006407973,1.22165060407485,1.63877584657116,25.6,32
"53",2020-05-06 05:40:00,0.782133557353418,1.25438607189804,1.67151131439434,25.65,32
"54",2020-05-06 05:50:00,0.775792643472834,1.2319163153076,1.76226126648147,25.8,32
"55",2020-05-06 06:00:00,0.780960559856257,1.30805113961439,1.86819075096657,25.65,32.5
"56",2020-05-06 06:10:00,0.768090512473286,1.24421394926827,1.74476424026384,25.7,32
"57",2020-05-06 06:20:00,0.781970254012768,1.2871256076855,1.66253832593217,25.65,32
"58",2020-05-06 06:30:00,0.76988827300794,1.27504362668067,1.73388139342661,25.55,33
"59",2020-05-06 06:40:00,0.762675568959587,1.28460491905057,1.74940161783217,25.5,33
"60",2020-05-06 06:50:00,0.754461535506252,1.30026157280782,1.83656545601736,25.6,32.5
